review,label,tokens
terkadang barang pesan tuju medan lalu kurir susah nominal harga beli murah mahal tp kirim kurir toko sihh,0,"['terkadang', 'barang', 'pesan', 'tuju', 'medan', 'lalu', 'kurir', 'susah', 'nominal', 'harga', 'beli', 'murah', 'mahal', 'tp', 'kirim', 'kurir', 'toko', 'sihh']"
so far so god tq lazada,1,"['so', 'far', 'so', 'god', 'tq', 'lazada']"
bagus,1,['bagus']
top apknya bagus,1,"['top', 'apknya', 'bagus']"
iklanya muncul gogle chrome ganggu banget,0,"['iklanya', 'muncul', 'gogle', 'chrome', 'ganggu', 'banget']"
best is the best,1,"['best', 'is', 'the', 'best']"
bagus,1,['bagus']
lumayan,1,['lumayan']
suka susah masukin alamat kali cancel expedisi udah sesuai map next pilih alamat manual,0,"['suka', 'susah', 'masukin', 'alamat', 'kali', 'cancel', 'expedisi', 'udah', 'sesuai', 'map', 'next', 'pilih', 'alamat', 'manual']"
tingkat layan harga,1,"['tingkat', 'layan', 'harga']"
pay lalter limit tp pake,0,"['pay', 'lalter', 'limit', 'tp', 'pake']"
ajah,1,['ajah']
fiture gps hilang,0,"['fiture', 'gps', 'hilang']"
belanja lazada,1,"['belanja', 'lazada']"
coba kasih bintang,1,"['coba', 'kasih', 'bintang']"
mantap,1,['mantap']
kuril parah sy sen barang ko sampe sampe ulas udah mu deket rmh pagi sampe sampe barang sy sy wa kuril respon tolong lazada terima kasih,0,"['kuril', 'parah', 'sy', 'sen', 'barang', 'ko', 'sampe', 'sampe', 'ulas', 'udah', 'mu', 'deket', 'rmh', 'pagi', 'sampe', 'sampe', 'barang', 'sy', 'sy', 'wa', 'kuril', 'respon', 'tolong', 'lazada', 'terima', 'kasih']"
rangin bintang kecewa login rugi aplikasi cicil paylater bayar tolong lazada responya,0,"['rangin', 'bintang', 'kecewa', 'login', 'rugi', 'aplikasi', 'cicil', 'paylater', 'bayar', 'tolong', 'lazada', 'responya']"
suka belanja lazada tolong kasih pilih kirim jne udah alamat tuju kirim gagal tolong tindak toko amanah terimakasih,0,"['suka', 'belanja', 'lazada', 'tolong', 'kasih', 'pilih', 'kirim', 'jne', 'udah', 'alamat', 'tuju', 'kirim', 'gagal', 'tolong', 'tindak', 'toko', 'amanah', 'terimakasih']"
males banget checkout dah gitu pakai voucher lancar jaya malesin banget,0,"['males', 'banget', 'checkout', 'dah', 'gitu', 'pakai', 'voucher', 'lancar', 'jaya', 'malesin', 'banget']"
manttttapppp,1,['manttttapppp']
lazada kaga operasional beli chain lube mtr kirim barang,0,"['lazada', 'kaga', 'operasional', 'beli', 'chain', 'lube', 'mtr', 'kirim', 'barang']"
suka lazada belanja lgi salah tdak sengaja sayang akun bs udah belanja juta juta,1,"['suka', 'lazada', 'belanja', 'lgi', 'salah', 'tdak', 'sengaja', 'sayang', 'akun', 'bs', 'udah', 'belanja', 'juta', 'juta']"
lumyan,1,['lumyan']
lumayan,1,['lumayan']
ka tlp ktanya dpet vocer lazada jt bnr gk dkrim dana rekening takutny bohong,0,"['ka', 'tlp', 'ktanya', 'dpet', 'vocer', 'lazada', 'jt', 'bnr', 'gk', 'dkrim', 'dana', 'rekening', 'takutny', 'bohong']"
ngirim paket cepet knpa skarang lambat banget,0,"['ngirim', 'paket', 'cepet', 'knpa', 'skarang', 'lambat', 'banget']"
kirim cepat barang rapi sesuai gambar,1,"['kirim', 'cepat', 'barang', 'rapi', 'sesuai', 'gambar']"
bagus,1,['bagus']
akun karna buka suruh login eh gratis ongkirnya tera gimana bingung,0,"['akun', 'karna', 'buka', 'suruh', 'login', 'eh', 'gratis', 'ongkirnya', 'tera', 'gimana', 'bingung']"
ongkir tera sat cek outnya mohon teliti,0,"['ongkir', 'tera', 'sat', 'cek', 'outnya', 'mohon', 'teliti']"
bintang udah terima barang kasih bintang,1,"['bintang', 'udah', 'terima', 'barang', 'kasih', 'bintang']"
gg,1,['gg']
lazada knp tulis gratis ongkir vocher tp kaga kepake tetep kena ongkir pake vocher kaga,0,"['lazada', 'knp', 'tulis', 'gratis', 'ongkir', 'vocher', 'tp', 'kaga', 'kepake', 'tetep', 'kena', 'ongkir', 'pake', 'vocher', 'kaga']"
turut apk udah baik menggangu lacak pesan eror voucer eror checkout,1,"['turut', 'apk', 'udah', 'baik', 'menggangu', 'lacak', 'pesan', 'eror', 'voucer', 'eror', 'checkout']"
bantu senang belanja aplikasi benarbenar bantu aplikasi pindah kartu sd guna hp ram ram pakai kendala lot lambat trims,1,"['bantu', 'senang', 'belanja', 'aplikasi', 'benarbenar', 'bantu', 'aplikasi', 'pindah', 'kartu', 'sd', 'guna', 'hp', 'ram', 'ram', 'pakai', 'kendala', 'lot', 'lambat', 'trims']"
god,1,['god']
kadang sesuai pesan,0,"['kadang', 'sesuai', 'pesan']"
bintang sesuai tambahin,1,"['bintang', 'sesuai', 'tambahin']"
bagus,1,['bagus']
kesal pas pesan lazada bayar ko gakbisa tolong baik,0,"['kesal', 'pas', 'pesan', 'lazada', 'bayar', 'ko', 'gakbisa', 'tolong', 'baik']"
kasih bintang lom liat barang lom,1,"['kasih', 'bintang', 'lom', 'liat', 'barang', 'lom']"
pelit gratis ongkir,0,"['pelit', 'gratis', 'ongkir']"
uptude mulu,0,"['uptude', 'mulu']"
tolong lazada perhati toko nakal kirim barang beda asa kayak tipu belanja kirim barang kaen lap dapur kecewa stok kosong toko tetep pajang estimasi kirim super review lazada parah bgt belanja lazada,0,"['tolong', 'lazada', 'perhati', 'toko', 'nakal', 'kirim', 'barang', 'beda', 'asa', 'kayak', 'tipu', 'belanja', 'kirim', 'barang', 'kaen', 'lap', 'dapur', 'kecewa', 'stok', 'kosong', 'toko', 'tetep', 'pajang', 'estimasi', 'kirim', 'super', 'review', 'lazada', 'parah', 'bgt', 'belanja', 'lazada']"
bagus,1,['bagus']
mantap,1,['mantap']
mantap,1,['mantap']
bintang deh akun gabisa pake voucher samsek kira akun sesuai olshop mah butuh banget bantu voucher tolong baik,0,"['bintang', 'deh', 'akun', 'gabisa', 'pake', 'voucher', 'samsek', 'kira', 'akun', 'sesuai', 'olshop', 'mah', 'butuh', 'banget', 'bantu', 'voucher', 'tolong', 'baik']"
bagus deh,1,"['bagus', 'deh']"
unistal,0,['unistal']
asyekk,1,['asyekk']
kes maksa paket acc pas dibatalin maksa kirim,0,"['kes', 'maksa', 'paket', 'acc', 'pas', 'dibatalin', 'maksa', 'kirim']"
akun terima otp sulit masuk akun tolong bantu coba bbrpa kali terima otp,0,"['akun', 'terima', 'otp', 'sulit', 'masuk', 'akun', 'tolong', 'bantu', 'coba', 'bbrpa', 'kali', 'terima', 'otp']"
bintang kirim cocok kasih bintang thank you,1,"['bintang', 'kirim', 'cocok', 'kasih', 'bintang', 'thank', 'you']"
bintang ntar barang sampe selamat kasih,1,"['bintang', 'ntar', 'barang', 'sampe', 'selamat', 'kasih']"
sy kasih bintang dlu sy blm kualitas barang,1,"['sy', 'kasih', 'bintang', 'dlu', 'sy', 'blm', 'kualitas', 'barang']"
ongkir x mahal banget ongkir x,0,"['ongkir', 'x', 'mahal', 'banget', 'ongkir', 'x']"
pilih daerah lengkap,1,"['pilih', 'daerah', 'lengkap']"
guna saran maju lazada menu tukar beli koin game lazada pakai gem uang nominal cashback pembelanjan produk usaha koin transaksi game lazada potong belanja kl saldo transaksi game lazada depan guna lazada tarik terimakasih,1,"['guna', 'saran', 'maju', 'lazada', 'menu', 'tukar', 'beli', 'koin', 'game', 'lazada', 'pakai', 'gem', 'uang', 'nominal', 'cashback', 'pembelanjan', 'produk', 'usaha', 'koin', 'transaksi', 'game', 'lazada', 'potong', 'belanja', 'kl', 'saldo', 'transaksi', 'game', 'lazada', 'depan', 'guna', 'lazada', 'tarik', 'terimakasih']"
kasih bintang,1,"['kasih', 'bintang']"
bagus,1,['bagus']
q dah guna lazada smpat gnti hp ttep setia sma lazada akun mw daftarin aju lazpaylater bkny pengajuany ditrima identitas menyalahgunakan z nglakuin aju unsuccesful tp pesan no q dftarin ngasih kode verifikasi pesan ammar bank gmn lazada tanggung jwby ktay identitasy aman hilang sat lanjut aju,0,"['q', 'dah', 'guna', 'lazada', 'smpat', 'gnti', 'hp', 'ttep', 'setia', 'sma', 'lazada', 'akun', 'mw', 'daftarin', 'aju', 'lazpaylater', 'bkny', 'pengajuany', 'ditrima', 'identitas', 'menyalahgunakan', 'z', 'nglakuin', 'aju', 'unsuccesful', 'tp', 'pesan', 'no', 'q', 'dftarin', 'ngasih', 'kode', 'verifikasi', 'pesan', 'ammar', 'bank', 'gmn', 'lazada', 'tanggung', 'jwby', 'ktay', 'identitasy', 'aman', 'hilang', 'sat', 'lanjut', 'aju']"
madep,1,['madep']
bavus,1,['bavus']
logout sendri pas login gavmau masuk pdhal no tlp sm pswd udh bnr gimna,0,"['logout', 'sendri', 'pas', 'login', 'gavmau', 'masuk', 'pdhal', 'no', 'tlp', 'sm', 'pswd', 'udh', 'bnr', 'gimna']"
lazada g pake kemarin lancar lancar ribet mo belanja karna pake guna lazada aktif tolong lazada pulih g pulih uninstal lazada bayar lancar daerah sayang,0,"['lazada', 'g', 'pake', 'kemarin', 'lancar', 'lancar', 'ribet', 'mo', 'belanja', 'karna', 'pake', 'guna', 'lazada', 'aktif', 'tolong', 'lazada', 'pulih', 'g', 'pulih', 'uninstal', 'lazada', 'bayar', 'lancar', 'daerah', 'sayang']"
aplikasi update muat halaman ajh bngt produk beli icon wishlist icon love sedia beli sat tolong admin kecewa beli baru lot padhl kmrn aman lancar belanja aplikasi,0,"['aplikasi', 'update', 'muat', 'halaman', 'ajh', 'bngt', 'produk', 'beli', 'icon', 'wishlist', 'icon', 'love', 'sedia', 'beli', 'sat', 'tolong', 'admin', 'kecewa', 'beli', 'baru', 'lot', 'padhl', 'kmrn', 'aman', 'lancar', 'belanja', 'aplikasi']"
tpi gk dapet gratis ongkirnya gimana lazada belanja gk bonus,0,"['tpi', 'gk', 'dapet', 'gratis', 'ongkirnya', 'gimana', 'lazada', 'belanja', 'gk', 'bonus']"
sy coba bagus sy bintan,1,"['sy', 'coba', 'bagus', 'sy', 'bintan']"
mantab,1,['mantab']
bagus kirim pesan kali kali hilang pesan sm kurir,1,"['bagus', 'kirim', 'pesan', 'kali', 'kali', 'hilang', 'pesan', 'sm', 'kurir']"
suka banget belanja lazada kirim cepat gratis ongkir nyesel pas pesan barang kadang sesuai,1,"['suka', 'banget', 'belanja', 'lazada', 'kirim', 'cepat', 'gratis', 'ongkir', 'nyesel', 'pas', 'pesan', 'barang', 'kadang', 'sesuai']"
pomula kasih ajah,1,"['pomula', 'kasih', 'ajah']"
bagus,1,['bagus']
kesel bngt paylater lazada smua lunas nunggu ttep ajh gk pake saldo dana paylater,0,"['kesel', 'bngt', 'paylater', 'lazada', 'smua', 'lunas', 'nunggu', 'ttep', 'ajh', 'gk', 'pake', 'saldo', 'dana', 'paylater']"
kirim jelek pol dialihin jene paket udah gudang niat kirim alamat alas gagal kirim sminggu ambil gudang cari barang emang niat antar bang woy paket,0,"['kirim', 'jelek', 'pol', 'dialihin', 'jene', 'paket', 'udah', 'gudang', 'niat', 'kirim', 'alamat', 'alas', 'gagal', 'kirim', 'sminggu', 'ambil', 'gudang', 'cari', 'barang', 'emang', 'niat', 'antar', 'bang', 'woy', 'paket']"
lazada ngak kah,0,"['lazada', 'ngak', 'kah']"
tolong jangangan ngaco aplikasi iklan mana buka aplikasi,0,"['tolong', 'jangangan', 'ngaco', 'aplikasi', 'iklan', 'mana', 'buka', 'aplikasi']"
bagus,1,['bagus']
tolong kirim terllu cepat lambat boss thanks to lazada,0,"['tolong', 'kirim', 'terllu', 'cepat', 'lambat', 'boss', 'thanks', 'to', 'lazada']"
bintang coba belanja lazada hasil muas kasih binta,1,"['bintang', 'coba', 'belanja', 'lazada', 'hasil', 'muas', 'kasih', 'binta']"
sebel karna v gk klaim vaucher udah benerin tetep gitu,0,"['sebel', 'karna', 'v', 'gk', 'klaim', 'vaucher', 'udah', 'benerin', 'tetep', 'gitu']"
suka gagal sat cek out pesan,0,"['suka', 'gagal', 'sat', 'cek', 'out', 'pesan']"
bintang,1,['bintang']
gimana beli aplikasi,0,"['gimana', 'beli', 'aplikasi']"
ksel pakai aplikasi alam pakai lazada bayar tagih bayar suka eror pakai paylaternya bayar klaim vocer mes eror klik pakai vocer eror aju x costume lazada blm hasil udh restart hpus aplikasi cache dihpus pesan udh gdek bgt hari gk bsa psen,0,"['ksel', 'pakai', 'aplikasi', 'alam', 'pakai', 'lazada', 'bayar', 'tagih', 'bayar', 'suka', 'eror', 'pakai', 'paylaternya', 'bayar', 'klaim', 'vocer', 'mes', 'eror', 'klik', 'pakai', 'vocer', 'eror', 'aju', 'x', 'costume', 'lazada', 'blm', 'hasil', 'udh', 'restart', 'hpus', 'aplikasi', 'cache', 'dihpus', 'pesan', 'udh', 'gdek', 'bgt', 'hari', 'gk', 'bsa', 'psen']"
dah pake lazada tp knpa lazplaylater akun lazada riwayat pesan beli dilazada,0,"['dah', 'pake', 'lazada', 'tp', 'knpa', 'lazplaylater', 'akun', 'lazada', 'riwayat', 'pesan', 'beli', 'dilazada']"
mantap,1,['mantap']
aplikasi menizinkan,0,"['aplikasi', 'menizinkan']"
ko g masuk akun lazada,0,"['ko', 'g', 'masuk', 'akun', 'lazada']"
bintang dlu nnti tambahin lgi,1,"['bintang', 'dlu', 'nnti', 'tambahin', 'lgi']"
kantap,1,['kantap']
bgus,1,['bgus']
lihat barang tbah,1,"['lihat', 'barang', 'tbah']"
barang bagus kasih bintang,1,"['barang', 'bagus', 'kasih', 'bintang']"
gratis ongkirnya dipake,0,"['gratis', 'ongkirnya', 'dipake']"
gk paylater gk gk utang aplikasi manapaun gk telat bayar paylaternya paylater gk gun gimana lazada,0,"['gk', 'paylater', 'gk', 'gk', 'utang', 'aplikasi', 'manapaun', 'gk', 'telat', 'bayar', 'paylaternya', 'paylater', 'gk', 'gun', 'gimana', 'lazada']"
lazada tolong atur kurir antar pesan tanggal nunggu pesan kirim tanggal kaya gin butuh capai gagal,0,"['lazada', 'tolong', 'atur', 'kurir', 'antar', 'pesan', 'tanggal', 'nunggu', 'pesan', 'kirim', 'tanggal', 'kaya', 'gin', 'butuh', 'capai', 'gagal']"
ganggu biaya nang teh belanja online rena murah,1,"['ganggu', 'biaya', 'nang', 'teh', 'belanja', 'online', 'rena', 'murah']"
bagus bintang,1,"['bagus', 'bintang']"
paylatter,0,['paylatter']
game enak coba kasih bintang,0,"['game', 'enak', 'coba', 'kasih', 'bintang']"
unduh sekian kali iklan jengkel buka opera mini aplikasi alih halaman lazada,0,"['unduh', 'sekian', 'kali', 'iklan', 'jengkel', 'buka', 'opera', 'mini', 'aplikasi', 'alih', 'halaman', 'lazada']"
kurir ramah ramah,1,"['kurir', 'ramah', 'ramah']"
mantap,1,['mantap']
lasada bagus sayang signal daerah dukung kasih bintang,1,"['lasada', 'bagus', 'sayang', 'signal', 'daerah', 'dukung', 'kasih', 'bintang']"
ongkir gorontalo,0,"['ongkir', 'gorontalo']"
puas belanja lazada moga sukses lazada,1,"['puas', 'belanja', 'lazada', 'moga', 'sukses', 'lazada']"
kasih bintang mula beli,1,"['kasih', 'bintang', 'mula', 'beli']"
mantap,1,['mantap']
ngelag log out dri akun lazada,0,"['ngelag', 'log', 'out', 'dri', 'akun', 'lazada']"
coba lgi msh gk tipu barang rongsok jual mhl,0,"['coba', 'lgi', 'msh', 'gk', 'tipu', 'barang', 'rongsok', 'jual', 'mhl']"
amanah,1,['amanah']
lazada playletter eror,0,"['lazada', 'playletter', 'eror']"
kecewa pay later tagih kemaren dc chat denda hapus bayar lambat denda tagih denda lebih tagih,0,"['kecewa', 'pay', 'later', 'tagih', 'kemaren', 'dc', 'chat', 'denda', 'hapus', 'bayar', 'lambat', 'denda', 'tagih', 'denda', 'lebih', 'tagih']"
admin belanja lazada paylater cm telat minggu smpe skrng paylater lgi,0,"['admin', 'belanja', 'lazada', 'paylater', 'cm', 'telat', 'minggu', 'smpe', 'skrng', 'paylater', 'lgi']"
guna,0,['guna']
kasih bintang deh bayar,1,"['kasih', 'bintang', 'deh', 'bayar']"
join ninja expres estimasi serang padah pake lex id sen nyampe telat la ampir minggu,0,"['join', 'ninja', 'expres', 'estimasi', 'serang', 'padah', 'pake', 'lex', 'id', 'sen', 'nyampe', 'telat', 'la', 'ampir', 'minggu']"
layan baik,1,"['layan', 'baik']"
coba,1,['coba']
tolong lazada gratis ongkir ko pakai gin amatt hp ngeleg lazada y elorrr tolong baik udh thn pake lazada pernh gin,0,"['tolong', 'lazada', 'gratis', 'ongkir', 'ko', 'pakai', 'gin', 'amatt', 'hp', 'ngeleg', 'lazada', 'y', 'elorrr', 'tolong', 'baik', 'udh', 'thn', 'pake', 'lazada', 'pernh', 'gin']"
voc gratis ongkir murpol claim klaim pakai voc tolong baik terima kasih,0,"['voc', 'gratis', 'ongkir', 'murpol', 'claim', 'klaim', 'pakai', 'voc', 'tolong', 'baik', 'terima', 'kasih']"
nyoba bintang dlu,1,"['nyoba', 'bintang', 'dlu']"
batu,1,['batu']
rangin deh kmrn daftar lazpaylater sy terima pakai stlahsy byr cicil sy pkai blnja eh mlh bs pdahal limit msh bnyak kesel alas produk sya bli bs pkai lazpay later masak produk sy cb bs jdya rangin bintang,0,"['rangin', 'deh', 'kmrn', 'daftar', 'lazpaylater', 'sy', 'terima', 'pakai', 'stlahsy', 'byr', 'cicil', 'sy', 'pkai', 'blnja', 'eh', 'mlh', 'bs', 'pdahal', 'limit', 'msh', 'bnyak', 'kesel', 'alas', 'produk', 'sya', 'bli', 'bs', 'pkai', 'lazpay', 'later', 'masak', 'produk', 'sy', 'cb', 'bs', 'jdya', 'rangin', 'bintang']"
mudah barang oc kirim,1,"['mudah', 'barang', 'oc', 'kirim']"
bintang hasil muas kasih,1,"['bintang', 'hasil', 'muas', 'kasih']"
blom puas,0,"['blom', 'puas']"
lumayan puas,1,"['lumayan', 'puas']"
bintang,1,['bintang']
nyoba mav kasih bintang karna barang sesuai,0,"['nyoba', 'mav', 'kasih', 'bintang', 'karna', 'barang', 'sesuai']"
lazada diskon,1,"['lazada', 'diskon']"
kali belanja moga muas,1,"['kali', 'belanja', 'moga', 'muas']"
akun ku banget sembuh kali ngatasin cv,0,"['akun', 'ku', 'banget', 'sembuh', 'kali', 'ngatasin', 'cv']"
kasih bintang,1,"['kasih', 'bintang']"
co tips kasih udh lakuin hemm tolong solusiny min,0,"['co', 'tips', 'kasih', 'udh', 'lakuin', 'hemm', 'tolong', 'solusiny', 'min']"
kakak maf salah mohon maklum lazada oke lazada depan dukung terimakasih,0,"['kakak', 'maf', 'salah', 'mohon', 'maklum', 'lazada', 'oke', 'lazada', 'depan', 'dukung', 'terimakasih']"
liat kembang,1,"['liat', 'kembang']"
bnyakbpromo,1,['bnyakbpromo']
tolong baik lazpaylatter saldo saldo,0,"['tolong', 'baik', 'lazpaylatter', 'saldo', 'saldo']"
kasih vocer akun sakit chekout mending oren,0,"['kasih', 'vocer', 'akun', 'sakit', 'chekout', 'mending', 'oren']"
kk gk alamat ditambahin sumatera selatan tambah tanjung payang,0,"['kk', 'gk', 'alamat', 'ditambahin', 'sumatera', 'selatan', 'tambah', 'tanjung', 'payang']"
kecewa lazada tolong vocher gratis ongkir blm pakai pas check out pakai vocher gratis ongkir exp,0,"['kecewa', 'lazada', 'tolong', 'vocher', 'gratis', 'ongkir', 'blm', 'pakai', 'pas', 'check', 'out', 'pakai', 'vocher', 'gratis', 'ongkir', 'exp']"
loading,0,['loading']
tolong ansuran udah bayar nelponin dasar risih orang,0,"['tolong', 'ansuran', 'udah', 'bayar', 'nelponin', 'dasar', 'risih', 'orang']"
lazada pesan gabisa tulis salah pakai voucher ikut tentu gratis ongkir voucher voucher,0,"['lazada', 'pesan', 'gabisa', 'tulis', 'salah', 'pakai', 'voucher', 'ikut', 'tentu', 'gratis', 'ongkir', 'voucher', 'voucher']"
bagus barang makasih,1,"['bagus', 'barang', 'makasih']"
karna barang bru pesan,1,"['karna', 'barang', 'bru', 'pesan']"
beli produk sesuai foto beli warna pink kirim warna coklat mesen kacamata hitam putih kirim putih hitam haddeuh rugi uang tolong dagang list wrna barang detail voucher jt kabar berita lazada masuk gmail pas cek,0,"['beli', 'produk', 'sesuai', 'foto', 'beli', 'warna', 'pink', 'kirim', 'warna', 'coklat', 'mesen', 'kacamata', 'hitam', 'putih', 'kirim', 'putih', 'hitam', 'haddeuh', 'rugi', 'uang', 'tolong', 'dagang', 'list', 'wrna', 'barang', 'detail', 'voucher', 'jt', 'kabar', 'berita', 'lazada', 'masuk', 'gmail', 'pas', 'cek']"
orang jual gx mutu gx bner,0,"['orang', 'jual', 'gx', 'mutu', 'gx', 'bner']"
w bush is i,0,"['w', 'bush', 'is', 'i']"
w ssxe ea s wb,0,"['w', 'ssxe', 'ea', 's', 'wb']"
pemberitahuan laz leter,0,"['pemberitahuan', 'laz', 'leter']"
bagus barang pesan sesuai packing bagus nggak moga tingkat service beli sedia barang bagus hati belanja giur harga murah,1,"['bagus', 'barang', 'pesan', 'sesuai', 'packing', 'bagus', 'nggak', 'moga', 'tingkat', 'service', 'beli', 'sedia', 'barang', 'bagus', 'hati', 'belanja', 'giur', 'harga', 'murah']"
hajelas,0,['hajelas']
tolong iklan atur lazada emosi pas adan darurat trus iklan mu muncul udah skip masuk apk lazada trus hp ngelag telfon ambul krna cela masuk lazada telfon polisi karna curanmor masuk lazada pas darurat darurat paksa belanja online tuhan yesus,0,"['tolong', 'iklan', 'atur', 'lazada', 'emosi', 'pas', 'adan', 'darurat', 'trus', 'iklan', 'mu', 'muncul', 'udah', 'skip', 'masuk', 'apk', 'lazada', 'trus', 'hp', 'ngelag', 'telfon', 'ambul', 'krna', 'cela', 'masuk', 'lazada', 'telfon', 'polisi', 'karna', 'curanmor', 'masuk', 'lazada', 'pas', 'darurat', 'darurat', 'paksa', 'belanja', 'online', 'tuhan', 'yesus']"
aplikasi bguss mnarikk,1,"['aplikasi', 'bguss', 'mnarikk']"
mantap expedisi,1,"['mantap', 'expedisi']"
belanja lazada memank baik,1,"['belanja', 'lazada', 'memank', 'baik']"
lazada gratis ongkir gratis ongkirnya jngn min kaya shope,0,"['lazada', 'gratis', 'ongkir', 'gratis', 'ongkirnya', 'jngn', 'min', 'kaya', 'shope']"
coban,1,['coban']
suka,1,['suka']
bintang,1,['bintang']
bagus aplikasi,1,"['bagus', 'aplikasi']"
barng sesuai pesan kasih bintang,1,"['barng', 'sesuai', 'pesan', 'kasih', 'bintang']"
eror tolong baik voucher gratis ongkir gun metode hilang,0,"['eror', 'tolong', 'baik', 'voucher', 'gratis', 'ongkir', 'gun', 'metode', 'hilang']"
senang belanja lazada akun kena v udah normal,1,"['senang', 'belanja', 'lazada', 'akun', 'kena', 'v', 'udah', 'normal']"
paylater pakai,0,"['paylater', 'pakai']"
kesini ongkir mahal potong kw ongkir in,0,"['kesini', 'ongkir', 'mahal', 'potong', 'kw', 'ongkir', 'in']"
discoun,1,['discoun']
suka bnget belanja tpi kadang sesuia gk pph,1,"['suka', 'bnget', 'belanja', 'tpi', 'kadang', 'sesuia', 'gk', 'pph']"
mohon pilih fitur jasa ekspedisi,0,"['mohon', 'pilih', 'fitur', 'jasa', 'ekspedisi']"
coba dah lazada bayar laris,0,"['coba', 'dah', 'lazada', 'bayar', 'laris']"
kualitas bagus sampe mencewakan,1,"['kualitas', 'bagus', 'sampe', 'mencewakan']"
tolong lazada bayar paket dana udah kait akun dana lazada bayar adain fitur masuk sandi dana pesan langsung proses pesan,0,"['tolong', 'lazada', 'bayar', 'paket', 'dana', 'udah', 'kait', 'akun', 'dana', 'lazada', 'bayar', 'adain', 'fitur', 'masuk', 'sandi', 'dana', 'pesan', 'langsung', 'proses', 'pesan']"
